,passenger_count,year,month,day,dayofweek,hour,minute,second,distance
11506,1,2012,1,21,5,13,25,0,4.698212956719366
1845,1,2009,5,29,4,19,6,0,0.94662433680512
2421,1,2012,7,1,6,18,37,0,0.7395865115121832
6183,1,2010,8,14,5,9,7,39,0.6692563661639634
12632,1,2012,2,18,5,20,21,0,1.2162238786730883
14316,1,2012,12,9,6,19,25,29,0.7257998843484045
11025,2,2012,11,28,2,13,41,0,3.6155540827791195
12052,1,2011,5,27,4,12,46,0,0.7424708571023556
14098,1,2012,12,4,1,22,27,13,1.9555869625497426
9151,1,2015,2,22,6,0,43,45,1.0058280372438957
9548,1,2013,7,13,5,12,31,0,3.016980492959124
11142,1,2011,10,5,2,10,51,13,3.8944805525983335
13999,1,2009,8,12,2,12,14,53,0.6717726986220848
15848,2,2012,2,17,4,17,32,54,0.6009985855439655
7649,1,2014,3,25,1,22,54,0,1.9928177797578241
15183,5,2009,7,11,5,9,45,0,3.3198392028884904
12446,2,2011,10,18,1,9,23,0,3.0456086646184337
7439,1,2010,1,11,0,6,56,54,5.291044229335795
9026,1,2009,10,19,0,0,5,0,4.376035639544614
5524,1,2012,8,20,0,9,25,23,1.9908115136022575
15832,1,2009,6,25,3,17,7,0,2.174299267413976
1697,1,2014,12,18,3,11,21,0,3.7392546627763563
7289,2,2015,3,14,5,1,33,36,8.986736830042378
12258,1,2011,8,21,6,12,38,16,1.838086048263699
2948,1,2014,9,3,2,8,6,0,1.2833382666001534
5224,1,2012,10,25,3,20,22,21,0.8265339720629202
1980,1,2015,2,1,6,9,23,48,1.3856737979047469
5643,1,2014,11,22,5,9,41,8,2.365227762233201
12590,1,2012,12,5,2,14,52,19,0.37932883933604733
6762,1,2013,5,14,1,12,11,50,1.529389487344935
5672,1,2013,1,13,6,23,51,21,1.640386208488512
1176,1,2013,6,24,0,8,14,0,5.673616414608165
15865,1,2010,5,12,2,19,46,0,1.8454058557784356
12378,1,2012,12,14,4,0,49,45,1.895999527735214
2476,1,2010,12,4,5,23,25,0,0.7290055926855193
15734,1,2012,9,22,5,20,22,0,0.7083899764559961
751,1,2013,1,2,2,21,0,0,2.0784155961773974
2637,1,2012,4,19,3,4,28,38,1.4844270539705153
368,1,2014,12,8,0,1,0,16,2.312901065173998
2709,1,2013,7,1,0,13,58,32,2.334159961015541
8474,1,2011,5,4,2,6,44,0,1.117095899789417
15810,2,2014,3,14,4,14,46,21,0.4142735466881126
550,1,2009,3,18,2,9,2,0,0.835564920435471
12526,1,2011,11,19,5,15,48,53,0.6543789996352953
15190,2,2015,4,5,6,20,13,41,1.9462401947489878
11034,2,2011,1,22,5,21,55,0,1.186562628526248
2632,1,2014,2,13,3,12,20,52,1.3888160305577182
2414,1,2011,2,15,1,23,24,33,1.0462301080601868
2151,1,2015,2,13,4,12,15,39,0.6937069288863659
15950,1,2015,5,18,0,20,44,8,4.111253790975643
11119,2,2015,4,4,5,0,34,35,1.1373817904521977
3097,3,2009,8,16,6,23,3,0,0.741650882614318
7996,2,2011,8,1,0,23,28,0,2.2044255071983527
4409,2,2010,1,28,3,22,13,0,2.0195656829985547
8362,1,2014,8,1,4,21,1,5,1.0015133949363313
11501,2,2014,10,23,3,12,47,0,0.847334403640989
9791,1,2014,12,2,1,11,53,0,3.912768932551275
8839,1,2011,11,2,2,1,7,10,0.9112986871571798
1185,1,2012,12,15,5,0,35,0,7.917966175280811
12804,3,2015,6,5,4,6,28,24,4.267943767920096
14456,1,2010,2,19,4,19,20,0,1.2872130770897672
10092,3,2012,5,25,4,8,29,0,1.7359578033883625
3178,1,2012,10,20,5,3,42,21,1.1074397351763943
11614,1,2011,9,22,3,4,2,19,5.132626216462619
13107,1,2009,4,10,4,19,6,0,2.185486865853506
5008,1,2013,12,19,3,13,39,48,0.5704586548854313
176,4,2010,9,10,4,18,45,0,0.8890097160211526
3255,1,2014,11,30,6,13,11,3,1.1920056457976107
3410,1,2013,5,21,1,8,2,0,0.5200563248296086
5674,5,2013,9,30,0,3,16,0,3.238411186574085
10249,1,2014,6,7,5,13,29,15,0.9087188247398681
12625,6,2013,10,13,6,12,26,0,0.32350039492283017
4962,1,2011,7,28,3,7,54,0,0.7151332724745265
8204,1,2010,6,5,5,22,41,0,2.118732081663092
1867,2,2010,3,8,0,12,20,0,1.8325399076602802
12441,1,2012,4,6,4,22,24,17,7.57026173548053
14372,5,2010,10,6,2,6,42,0,0.47410373876987794
12199,1,2011,4,10,6,1,22,46,4.795991664830105
4851,1,2009,3,23,0,7,41,0,2.665359030364622
15684,2,2011,1,30,6,22,6,0,1.9707632665357178
11569,1,2013,11,11,0,17,23,23,1.5834155784528021
12278,2,2010,5,29,5,21,46,48,0.561843677360624
948,1,2014,4,19,5,15,46,38,0.8766990598089532
10803,1,2013,4,8,0,13,39,0,1.4007892189437945
5817,1,2009,11,19,3,18,15,0,1.0841897872202433
1261,1,2011,7,12,1,14,29,0,0.45033215912044366
8921,1,2013,11,4,0,20,58,44,1.568229490539467
1340,1,2010,4,30,4,7,23,16,2.445390958618021
7414,1,2014,10,8,2,0,13,0,0.5053986738702836
7841,1,2011,6,7,1,17,43,17,0.6856946573026477
11428,1,2013,1,25,4,19,35,7,0.1838405442707395
5413,1,2009,1,8,3,6,38,10,3.134084728299169
8701,1,2013,10,3,3,8,41,0,0.36366538776887564
10670,2,2009,11,20,4,16,31,0,6.068381667817847
4396,4,2009,8,17,0,19,3,49,2.083993918887934
11489,2,2010,12,24,4,16,26,0,0.5063531801608775
8660,1,2015,4,29,2,15,40,27,0.8799123370766788
12090,1,2013,10,6,6,3,22,8,4.482018293900328
5843,1,2013,11,10,6,23,57,0,7.736308379916308
2132,1,2009,6,24,2,13,18,53,0.3371531223727941
9521,1,2009,9,29,1,19,53,39,2.5071666089944316
15562,1,2009,4,25,5,11,3,0,0.8388462391903668
406,1,2011,4,20,2,18,51,56,2.745931284404977
828,1,2013,6,12,2,17,4,53,0.33305651584935003
12432,1,2010,8,17,1,20,2,37,1.0886597640895168
13040,1,2009,3,3,1,11,3,58,0.8502834104970377
2241,1,2012,2,15,2,14,20,0,0.8188012338533786
15768,1,2012,9,2,6,4,18,3,3.0688927452604946
10213,1,2013,4,23,1,7,45,0,0.8530274847378991
4810,5,2009,10,20,1,20,54,0,3.3763696531839003
4490,1,2013,4,27,5,23,16,4,0.761580542276897
4445,1,2012,6,5,1,11,14,8,1.2848908671294943
2674,1,2013,11,3,6,4,10,0,1.7835145859620185
12528,1,2013,5,23,3,1,37,0,0.870175205829848
7255,5,2014,1,11,5,16,42,0,0.3333952565550324
8627,2,2013,8,28,2,8,55,0,2.099050076000183
9072,5,2011,7,4,0,0,26,0,0.9571615276987065
3320,1,2015,5,16,5,16,26,43,1.2030142788976734
9762,1,2015,1,19,0,20,18,56,1.621965293110377
5232,1,2010,6,14,0,23,54,0,1.75233292349611
14508,1,2009,6,1,0,19,31,59,0.799854667047317
5430,1,2010,1,2,5,22,26,32,1.371359265297011
5229,1,2012,10,27,5,0,40,32,2.2226967616584163
2110,1,2014,9,9,1,21,41,0,0.40202221874956795
1731,1,2014,2,16,6,16,13,43,0.6406389717416143
10691,1,2013,3,19,1,15,46,38,0.9103795277131311
12589,1,2010,2,24,2,6,20,26,1.5258989259924929
2247,5,2009,9,26,5,13,3,0,1.10090366449528
10391,4,2011,10,5,2,9,12,0,4.816271020927994
4716,1,2014,6,26,3,18,55,31,1.317378597793706
4545,1,2012,6,16,5,21,9,45,0.44623965540211763
12988,1,2009,9,7,0,4,20,22,6.218683831905161
781,1,2012,6,6,2,15,5,32,3.178995037910079
11409,1,2009,2,28,5,1,33,28,1.330020559572092
10769,2,2014,6,2,0,13,30,0,9.79905199830757
15142,1,2010,1,7,3,2,47,0,4.874798529096857
2296,1,2010,11,12,4,17,5,0,0.42049909334834135
15590,3,2012,6,7,3,1,28,10,6.720359954136531
5453,1,2012,11,26,0,11,6,11,0.7013519985999356
11173,3,2011,1,13,3,6,26,0,0.6562121809147708
11475,1,2010,6,13,6,0,12,22,4.200601890658313
1257,1,2014,7,2,2,13,10,43,1.076464877270489
13087,4,2013,6,5,2,14,31,22,0.956943768380877
10939,1,2010,4,6,1,7,42,17,5.859719261455466
879,1,2010,5,27,3,1,32,0,5.005633239869365
3856,1,2012,2,26,6,18,29,0,8.237749905478971
10739,1,2011,7,14,3,14,58,0,2.142077166433884
4707,1,2015,2,12,3,8,8,56,0.7199458059028588
13979,1,2013,5,8,2,21,18,45,6.360987917488058
8218,1,2012,12,18,1,17,16,8,1.2090058069995215
1691,1,2013,10,27,6,16,38,0,1.423331049658482
15347,1,2009,8,20,3,19,42,0,2.5699665157180007
3931,1,2009,6,3,2,20,59,0,1.7398323472947108
13034,1,2009,1,22,3,20,51,37,2.830876025424082
15861,1,2011,8,1,0,19,43,0,0.6429120272775899
3246,1,2013,6,9,6,20,35,54,0.8406900672532098
9099,1,2011,5,27,4,14,45,0,2.5058825891228724
13511,1,2013,4,11,3,8,5,0,0.9440559114521954
11583,2,2011,3,19,5,18,55,0,2.3341998582542662
316,1,2009,7,16,3,22,38,0,1.1397381164569846
13467,1,2011,4,13,2,17,52,0,0.9310026239375155
6080,1,2014,7,17,3,17,43,7,1.1481528463015664
9987,1,2013,9,14,5,7,33,0,3.1366064549808357
4519,1,2011,4,22,4,18,41,40,4.518706636235277
2328,2,2014,4,14,0,22,47,0,2.6116893489940995
4026,1,2009,1,16,4,14,27,0,0.6377368487662143
14215,2,2011,11,23,2,22,47,14,0.2824597168033113
9790,1,2011,5,31,1,19,11,24,1.3865862659505903
7502,1,2009,3,17,1,7,0,0,2.2506314235247187
10200,3,2015,6,2,1,9,36,56,1.3644365208228562
15862,1,2011,8,5,4,22,56,0,1.0412236236899046
634,5,2013,9,13,4,11,44,0,0.18384467787340372
2339,1,2015,6,5,4,7,14,19,0.3546687322415301
7524,1,2013,2,9,5,14,30,37,0.29255695359963324
10066,1,2013,2,10,6,0,54,0,1.4467006237798505
13831,4,2013,6,1,5,11,31,19,3.9874865604373264
3139,1,2011,11,10,3,8,58,34,0.5911990029960396
15271,1,2010,1,11,0,9,11,34,1.1623027404567887
9429,3,2012,10,2,1,16,9,10,1.1873006377874609
5555,1,2014,5,29,3,15,53,47,0.8094500229878607
14025,1,2014,11,8,5,13,11,37,0.8168412627757651
4151,1,2013,1,7,0,12,35,14,2.6818729561444528
7231,1,2013,9,24,1,7,29,0,2.8005874475140793
303,1,2011,4,4,0,20,59,1,1.9547488095931613
10646,1,2009,8,13,3,12,59,0,1.3889116636166583
7323,6,2012,7,14,5,15,47,0,0.7470802558172434
6650,1,2015,4,13,0,13,26,59,6.982853548490663
5627,4,2011,9,29,3,16,47,55,1.640259631905108
4863,6,2013,2,8,4,18,2,0,0.39882356013481207
3488,5,2011,8,29,0,12,17,0,0.4269879640565088
7991,1,2010,12,1,2,19,57,8,1.6565554453764466
3171,2,2011,4,8,4,16,45,30,1.4840629779483498
12965,1,2014,5,31,5,18,15,0,0.9060998734659711
14180,6,2014,3,22,5,18,21,0,3.5956857339583483
10465,2,2009,3,18,2,1,53,7,0.5862777294972795
6709,6,2014,2,18,1,22,1,0,0.2451529359421993
12057,2,2012,11,20,1,14,5,40,1.4346777985596297
10428,3,2014,9,13,5,16,12,45,7.9795018867359016
485,2,2014,5,30,4,21,44,34,1.1077182911129562
8614,5,2014,1,31,4,21,12,0,0.3935913404275138
12160,1,2012,1,24,1,15,5,6,0.681453019311439
12119,1,2009,5,7,3,7,58,0,7.593802033183212
12253,1,2014,5,17,5,2,6,0,1.1271785391762887
4970,2,2013,1,21,0,13,53,0,0.5018937392444552
14561,3,2009,3,20,4,15,53,0,0.453426457641303
5089,1,2011,10,16,6,14,42,58,0.5616929909236528
4282,1,2013,6,8,5,11,21,32,0.8734905930680595
12384,5,2011,2,9,2,12,51,0,8.676750338662051
2962,1,2009,4,24,4,8,39,9,0.9169004753900455
4199,1,2009,1,4,6,16,13,0,1.0581146368899337
4771,1,2014,3,13,3,18,51,7,2.746122031195306
9227,1,2010,8,1,6,3,1,0,0.35530475333196543
6678,1,2012,9,12,2,10,8,18,0.6776031542296416
8158,1,2010,9,30,3,13,32,0,0.7551880908876478
8986,2,2011,9,17,5,16,26,53,0.9966017784183543
13823,5,2013,7,21,6,9,24,0,1.4852886551129105
15557,2,2010,12,8,2,21,27,0,4.248927644190486
12948,1,2013,2,4,0,16,47,32,0.44934942940109585
6176,1,2014,2,24,0,6,53,0,0.3842288876090142
6546,1,2013,9,12,3,18,44,0,0.7332449324117338
6720,1,2010,4,10,5,10,44,37,3.479577324459289
14828,1,2013,1,2,2,14,56,0,1.9844003204204055
5014,1,2010,1,29,4,2,39,0,0.21244444198779766
15399,1,2015,3,27,4,16,20,27,3.222067250419199
249,1,2009,4,21,1,22,59,27,1.4300760202496459
5456,2,2013,5,27,0,2,10,23,0.760575619317353
11793,1,2010,11,17,2,11,17,23,2.3035282702751605
907,1,2014,6,20,4,1,2,7,1.1436897807301334
11956,1,2011,11,17,3,16,6,39,1.0585243364030472
6578,5,2009,10,9,4,9,26,0,0.5379307080464696
2201,1,2013,6,2,6,18,7,34,0.3763157015043215
13668,2,2011,2,10,3,21,29,0,1.0379761045918736
11948,1,2009,3,15,6,13,56,0,0.7683454455738229
11422,2,2012,11,9,4,19,55,0,1.4385842922761296
10912,1,2014,8,12,1,6,8,44,0.5659801175760228
4884,1,2013,12,28,5,20,51,8,0.9514909532245909
15277,1,2009,7,15,2,9,15,0,2.7099821788998764
13718,2,2014,12,8,0,14,53,57,0.346746011543398
11738,5,2013,11,11,0,8,48,0,2.5731103826673873
14178,1,2013,10,24,3,10,4,53,0.4808886819606913
5109,3,2011,6,13,0,9,57,0,1.246400759264802
15163,1,2010,2,2,1,0,9,33,1.0551584483677707
2566,2,2011,3,13,6,18,59,0,0.9319039176757804
11315,1,2013,8,20,1,23,41,0,1.4620612621573261
1584,1,2011,3,19,5,15,51,57,0.7728209562906598
2206,1,2009,10,7,2,18,29,18,5.519908570822007
15884,1,2014,6,3,1,7,25,23,1.9429079453161926
5450,1,2010,12,21,1,23,6,57,4.821483322520098
6557,1,2012,2,19,6,0,43,0,0.3675251105985448
12319,1,2015,4,20,0,10,10,29,0.3790459610445627
13735,6,2010,11,28,6,17,6,0,0.738131365092177
7973,6,2013,10,19,5,12,49,0,0.9406249148985655
14500,1,2014,2,7,4,15,21,50,2.5709018087198277
13178,5,2012,10,6,5,9,57,0,0.5196220794402211
13950,3,2011,2,5,5,4,37,0,3.0095720060587916
88,5,2012,4,5,3,5,50,0,1.0902873929542085
10115,1,2012,10,3,2,17,18,16,1.5171644854340114
1053,1,2013,1,13,6,12,52,23,1.553699355178896
13539,2,2014,1,10,4,14,29,37,1.0284795580810655
2721,1,2012,11,25,6,22,30,29,0.9557441409014251
11879,4,2012,2,18,5,0,26,0,0.8295829481997716
5630,2,2014,1,17,4,15,2,13,1.5268347153978095
4940,1,2009,1,28,2,8,6,3,1.705362839874529
6389,2,2014,10,1,2,19,49,45,0.728738535852934
252,2,2011,5,2,0,8,20,11,3.7031970726057506
1966,1,2014,6,30,0,18,57,56,1.7214828133201778
14941,1,2011,4,2,5,7,55,45,2.077445537031275
1463,1,2014,12,29,0,21,19,0,2.8886452395540205
8593,1,2011,10,22,5,18,10,0,0.5362509971665691
7317,1,2011,5,17,1,19,35,48,3.510053712118376
4879,1,2014,6,18,2,0,4,8,1.1058824603226636
13897,1,2010,2,26,4,8,47,15,0.6032987087233179
884,1,2013,3,23,5,12,37,0,0.28398917601983825
5604,1,2011,2,11,4,20,49,0,0.5216408603154622
8025,1,2012,8,20,0,15,44,0,0.536685483315351
12846,2,2011,11,18,4,18,41,12,1.7962566830098052
7971,1,2014,2,21,4,18,45,0,3.0793759499119946
5243,1,2011,8,11,3,15,13,0,1.6648379036161676
440,1,2010,1,31,6,15,21,8,2.2199105260967
9089,1,2014,7,28,0,18,23,39,2.3604383814589256
14392,2,2011,1,26,2,12,8,48,1.0496779906416716
1157,2,2015,2,10,1,14,12,8,1.3533248427404707
1184,1,2012,11,21,2,0,39,0,1.8117199340215717
1999,5,2015,2,1,6,2,25,2,0.9237871143075839
5824,1,2013,1,1,1,20,13,40,0.7937585841559995
3555,1,2014,2,7,4,15,38,51,0.8588705163445274
13111,1,2013,9,15,6,10,39,23,1.2785820711328144
7418,5,2009,12,11,4,14,6,0,1.9391353434451533
10247,2,2010,6,7,0,19,29,0,1.6037833323842097
12946,4,2015,5,30,5,2,4,51,0.7561373646213241
11450,1,2011,12,29,3,19,50,53,6.637802083096571
615,1,2012,8,15,2,21,23,38,1.054972784705654
2769,5,2010,1,24,6,1,26,0,2.3849196319110186
6783,2,2014,12,19,4,8,38,27,2.6352063007436217
10227,1,2010,12,19,6,18,27,0,0.9010768967092684
13132,1,2009,10,27,1,22,42,7,2.430556026350253
10943,1,2010,11,3,2,19,5,34,0.5924788184064891
9311,1,2014,11,16,6,20,45,16,1.2791119149778079
7060,1,2009,9,21,0,13,57,0,0.6097765542353438
4862,1,2012,8,30,3,20,42,33,0.6768739932712021
10823,1,2009,1,27,1,22,21,0,0.27040191830303273
8332,1,2010,3,2,1,17,57,58,1.6604974004846826
1800,1,2012,7,12,3,12,37,0,3.9234415915253713
10337,1,2009,7,22,2,15,41,0,7.8242035020008665
11494,4,2012,9,3,0,0,41,55,1.831175834243045
15107,2,2012,12,1,5,19,54,52,4.175137252707557
6667,3,2009,10,1,3,12,27,26,0.7580448515505909
2598,2,2013,7,17,2,23,50,0,1.4011645485129198
14902,5,2010,1,27,2,13,19,0,6.269187989065389
11763,1,2009,1,22,3,9,46,55,0.547159922170168
11943,1,2010,11,24,2,7,32,0,0.818705494224759
2950,1,2012,10,11,3,18,20,53,0.9321240794829422
12497,1,2015,1,12,0,16,26,38,1.1134628729720888
8905,1,2012,8,17,4,10,59,26,1.4189165777837605
2928,1,2013,9,22,6,22,29,17,0.45444563332977267
7288,1,2013,5,21,1,19,44,1,1.5282611747344887
11874,2,2009,11,10,1,7,48,0,0.600950534033478
15229,1,2009,12,12,5,3,35,42,0.9313480869190275
5697,5,2012,9,27,3,5,14,0,0.8269220267697286
1559,1,2012,5,19,5,10,48,42,0.8643975952504602
6606,1,2013,5,25,5,9,37,0,0.9714105203899358
6816,5,2013,8,16,4,14,33,0,0.9027054502667168
14635,3,2012,1,16,0,6,19,44,4.481031647911367
8018,1,2011,10,18,1,21,54,22,4.251319672167457
6459,3,2014,8,25,0,12,23,0,0.2579624824587425
15581,1,2012,10,10,2,17,30,0,0.49796465792695244
6071,1,2012,7,3,1,16,2,21,2.0495617557510823
11060,5,2010,10,28,3,13,42,0,0.9653133040254828
12509,1,2015,6,22,0,16,2,43,1.5043849144078
6099,1,2010,10,12,1,23,46,54,6.069977371380039
3843,1,2012,4,3,1,16,5,0,2.1024109287878425
14640,5,2012,4,1,6,12,3,0,1.377312562004489
1453,5,2010,1,20,2,20,39,0,1.872111888053391
1038,5,2011,4,30,5,23,32,0,0.9803218773656668
7320,1,2009,2,10,1,9,14,0,1.4519706529891554
4759,1,2015,5,6,2,18,37,52,1.489022108574089
8461,1,2014,2,16,6,16,56,42,0.9755500051400586
8840,1,2009,4,19,6,10,7,5,4.580219662005227
9249,1,2011,10,7,4,9,34,0,1.952298220413794
11021,1,2011,12,31,5,6,48,54,0.6226457429532479
12426,1,2010,3,2,1,22,41,33,1.7404627063982496
355,1,2013,1,31,3,19,38,5,1.331931365769884
9509,1,2014,6,9,0,8,29,8,1.0831636664139603
15316,1,2012,8,24,4,20,12,34,0.4894030893618513
8860,1,2009,2,21,5,5,55,0,3.164145117918388
2625,2,2014,11,19,2,7,23,50,3.807471451268133
12869,1,2012,10,21,6,7,7,0,2.2477675880406416
6712,5,2010,11,22,0,0,8,0,6.087178179018969
7369,2,2014,9,2,1,22,44,52,2.3361256062142015
5491,1,2013,2,17,6,12,5,48,1.0977747482081184
7528,4,2012,7,14,5,23,11,0,1.7129289792193487
8814,1,2012,4,7,5,14,25,36,1.74081327299462
4241,6,2013,7,10,2,15,56,0,1.2743890215026417
11858,1,2014,8,15,4,18,10,0,2.2880610101115524
15484,1,2014,8,7,3,14,30,8,1.775186925362246
15757,1,2009,3,31,1,9,30,17,2.037525907392891
669,1,2010,6,15,1,15,7,0,1.520454115346624
7484,2,2012,4,28,5,19,45,0,0.6395529441202529
5745,1,2009,6,16,1,9,57,0,1.5622435405830044
8607,1,2011,5,20,4,0,11,11,1.5711872521940788
11190,1,2011,5,26,3,12,53,0,0.34047456982336766
10530,1,2013,11,22,4,15,34,42,1.0701063058180504
10841,1,2009,7,18,5,0,3,0,3.1253978196430645
9039,1,2013,4,12,4,23,50,0,1.3746468652624042
2830,1,2010,7,13,1,16,4,0,0.6488722062407724
1721,1,2010,5,4,1,17,48,32,0.6357808329768977
10787,1,2011,12,24,5,5,27,0,0.5596678960215058
5888,1,2010,8,25,2,21,33,23,5.789439265205865
953,1,2012,5,24,3,5,44,0,0.980927096544909
3632,1,2010,7,2,4,19,14,57,2.313025423356797
383,1,2012,4,25,2,16,19,0,1.0084239141709554
4185,1,2010,1,27,2,15,15,0,3.925740269008185
15821,1,2013,2,21,3,20,17,0,0.5586729388263002
4350,3,2009,12,25,4,2,10,0,2.8810518883282907
10282,2,2011,7,7,3,14,35,0,0.6950001675305533
6466,1,2015,5,7,3,6,27,52,2.240356459123621
7710,4,2012,2,28,1,20,12,0,2.6492114386904726
3540,1,2013,7,18,3,22,17,0,3.016759435909335
2180,1,2010,8,4,2,13,18,0,0.6570946298560062
12596,1,2009,11,5,3,19,12,45,0.316218914047023
14623,1,2011,5,22,6,15,49,45,2.3922275721478994
7086,1,2009,3,31,1,10,54,3,4.1352913816229
10749,1,2013,11,6,2,21,15,0,0.7123910594615512
14134,1,2009,12,22,1,12,19,5,1.6325009435850706
4280,1,2014,11,6,3,6,7,0,4.101641770016585
9114,1,2013,1,27,6,18,57,40,0.48668896441555
6952,2,2014,6,14,5,0,35,0,11.273809636762408
10793,1,2011,11,17,3,23,23,11,1.4276135391530649
5091,4,2014,5,18,6,0,30,19,0.4136947476609671
14976,1,2014,5,11,6,14,46,25,1.6894575820169273
10370,1,2014,6,3,1,14,39,17,4.227879887721141
4234,1,2012,10,10,2,20,28,54,2.195019336866649
5542,5,2011,1,14,4,22,16,0,0.6228712570041846
6081,1,2011,6,15,2,18,47,0,0.6184817271234986
12477,2,2011,12,11,6,2,19,0,2.295588255641933
3065,3,2014,4,13,6,5,25,0,0.9574156377327374
8694,2,2012,6,28,3,9,47,0,0.5081619586836665
8843,2,2010,9,9,3,3,27,0,1.2445279983879103
3764,5,2010,6,4,4,14,53,0,0.7708325542358607
6309,1,2009,10,27,1,19,25,58,1.9526238028703313
4734,1,2013,5,22,2,2,12,2,1.039785886624964
1193,1,2012,8,15,2,13,34,0,1.2267277222573336
5441,1,2010,10,13,2,19,58,0,0.4952915703163812
8933,6,2015,2,13,4,9,32,12,0.6327861899589934
5580,1,2011,7,10,6,16,30,0,0.44375270264066397
5320,1,2014,8,1,4,1,6,0,0.3748058563165246
6964,1,2012,12,29,5,0,55,38,0.4934662160480568
3788,4,2009,11,22,6,1,15,32,4.177998242962554
11705,1,2014,2,4,1,21,17,0,1.9540348443983295
3071,1,2014,6,29,6,7,27,0,2.268250586831707
2706,2,2009,7,13,0,16,44,0,1.7288362253314375
12029,1,2012,4,28,5,19,50,0,0.7928752205575363
908,1,2009,2,8,6,10,46,0,3.2174431809527677
15275,1,2014,10,4,5,9,8,17,0.3572808053622097
8080,5,2010,5,18,1,19,24,0,3.482937491580188
6294,1,2014,8,15,4,22,25,18,7.420114426276068
12193,1,2012,4,25,2,22,6,57,2.469549042463907
9338,1,2010,2,27,5,2,59,0,2.0577272566878873
3420,1,2013,7,17,2,11,44,23,0.6650692871851808
12416,1,2014,12,5,4,3,46,0,2.6213065332334593
9375,1,2015,5,16,5,18,43,3,3.757496863647179
15368,1,2009,6,18,3,20,23,0,1.7462675397044134
15964,1,2014,8,5,1,21,58,0,1.7386613180577117
11280,1,2009,8,18,1,20,40,0,11.59460930332961
10157,1,2014,11,12,2,11,0,0,0.8138233037296961
5554,1,2014,3,6,3,14,35,33,1.0847809315092996
3925,5,2009,11,11,2,2,35,0,1.7818845386570852
13471,1,2011,9,26,0,14,53,36,0.6040320531199982
3811,1,2015,6,17,2,20,11,10,3.128408806868919
10150,5,2009,2,14,5,3,25,0,1.2352172517614985
13908,1,2012,10,9,1,18,37,13,1.9174703185782516
11311,1,2012,12,14,4,7,44,40,7.079189663326126
12438,2,2014,8,19,1,9,4,0,1.1577141780514206
4439,2,2010,6,7,0,17,23,59,1.84503332667068
2971,2,2009,3,26,3,21,20,0,3.3548678995737644
15264,1,2014,7,2,2,21,49,0,3.4078780370374373
12191,1,2009,2,4,2,12,15,32,2.3261196915041054
8309,1,2014,7,12,5,18,28,0,3.3744026845002546
10923,1,2009,8,4,1,19,22,48,2.0629502632343923
14608,1,2013,4,26,4,7,45,53,1.9433504058123876
4090,1,2013,4,11,3,23,15,42,1.3159411334689812
10332,3,2013,4,24,2,1,31,0,4.079297955577337
1841,1,2012,6,25,0,18,59,37,3.1860541050319036
15148,5,2009,3,5,3,21,6,0,1.8414707394112297
8911,2,2011,8,10,2,3,32,5,2.3218217507856735
11192,1,2009,11,17,1,9,1,0,0.9901210726292182
5256,1,2014,10,23,3,8,18,56,0.49459318125480023
11795,1,2011,6,13,0,12,41,30,1.2471986982307133
929,1,2014,9,27,5,11,46,49,0.9285224266262316
7616,1,2014,4,17,3,8,22,0,3.930547413236793
4466,1,2011,4,15,4,11,40,0,5.722350290254645
7514,1,2014,10,3,4,13,7,0,2.484676620190707
9083,1,2012,3,23,4,2,19,0,0.9775516877359106
10147,1,2010,7,28,2,2,44,20,0.7776496265572678
14660,1,2013,12,18,2,6,15,6,0.524030389726355
15673,2,2012,7,15,6,11,0,0,1.4114754987500813
2980,2,2009,2,3,1,18,58,0,0.7601400176849391
7115,1,2010,7,13,1,1,30,1,2.9230197556901536
13456,1,2014,6,1,6,22,12,0,0.7710607276692707
3505,2,2010,5,18,1,20,42,1,7.296632690238896
919,1,2014,5,31,5,14,53,0,0.9271465822627942
10072,1,2010,5,13,3,13,5,14,0.8145572654202409
3029,2,2010,3,25,3,10,50,14,0.79355152408825
14135,1,2010,2,2,1,23,46,57,0.3509776338440494
15632,2,2012,7,23,0,14,53,25,6.4475594739923965
642,2,2014,10,11,5,19,30,26,1.0489985323848205
14666,1,2010,12,29,2,23,58,36,1.4002183210913013
15269,4,2014,2,21,4,14,56,0,0.8589029566203298
3974,5,2012,10,16,1,4,38,0,1.135504350754273
15572,1,2012,5,27,6,23,41,27,1.3235738800924313
9353,1,2012,12,19,2,6,55,4,1.1656245526522464
3124,5,2011,2,4,4,5,33,0,2.9949557459912928
13555,1,2012,11,29,3,18,59,0,0.5014694099891918
4548,1,2014,4,13,6,11,48,58,0.5195758820671629
10429,1,2010,11,11,3,13,43,0,0.6715727729352915
3278,1,2012,2,20,0,10,56,21,0.8987988070196495
10062,1,2009,7,10,4,21,9,0,1.7108876221023457
6000,1,2010,12,7,1,0,3,0,0.9740242491644336
9499,1,2012,10,13,5,8,59,0,2.8044586401788085
12214,1,2013,8,12,0,15,51,0,0.3007319905661495
15041,4,2010,7,18,6,0,2,25,5.047284950040815
13415,1,2014,6,26,3,23,7,0,0.5894505486187701
1042,5,2010,5,28,4,9,20,0,0.8529837298411808
10556,1,2014,8,4,0,10,7,32,2.16771165014554
4485,1,2009,5,23,5,3,41,43,1.3867103366937354
10319,3,2010,11,10,2,7,45,0,0.9433084750571481
4517,1,2009,9,10,3,14,14,0,6.158286334842201
