,passenger_count,year,month,day,dayofweek,hour,minute,second,distance
6566,1,2012,10,9,1,20,43,0,4.636697112962646
1188,1,2009,5,20,2,10,7,40,2.3412281999785294
6337,1,2011,11,16,2,13,6,0,0.6118102442468049
241,1,2013,9,3,1,8,8,0,1.5215659493589575
14459,1,2010,8,1,6,11,49,0,0.5893028384806512
11910,1,2015,4,8,2,15,43,32,6.030807472300021
7817,1,2010,6,15,1,17,13,4,1.8970503996965025
14503,1,2014,8,11,0,23,54,0,2.9568285966853636
7827,1,2012,9,11,1,17,35,36,1.4777604416609187
12503,1,2014,11,11,1,20,35,39,1.3980801289313072
5540,5,2010,5,6,3,14,18,0,1.4243026811199628
3197,1,2011,5,28,5,9,44,0,2.5961007552963182
7708,1,2013,7,12,4,21,58,0,1.0215375438496757
10640,1,2011,5,31,1,10,33,0,1.131581140229075
13373,1,2011,7,26,1,17,49,41,1.1389176814366084
9678,2,2010,6,17,3,22,56,39,2.7742325212140235
9722,5,2012,8,16,3,18,26,0,0.37640577950672854
5040,1,2012,2,2,3,17,10,20,6.417173940032306
4882,1,2011,1,25,1,13,54,10,0.2809828327352371
13330,1,2013,3,6,2,18,27,0,1.4305173357798897
10849,2,2014,6,1,6,7,0,25,5.609539895063602
432,1,2014,7,11,4,12,24,43,1.128005588815129
14033,1,2010,4,18,6,13,16,44,1.4765642499621652
9016,1,2009,12,20,6,23,4,6,0.711195706142857
3823,1,2012,9,13,3,22,45,0,1.2905388483374554
14879,2,2015,1,10,5,10,30,11,1.5397428139988645
14296,1,2012,10,12,4,12,29,27,0.6985547652481758
9849,2,2015,4,15,2,10,53,23,0.8104351645227738
12634,5,2014,1,4,5,19,30,0,0.6875704821485057
4023,1,2013,6,22,5,16,49,3,5.8042763426493575
2348,2,2012,2,22,2,22,36,0,1.1642205157712788
13223,2,2009,12,10,3,7,25,55,0.62412505181294
11030,2,2013,9,25,2,17,7,15,0.3631912005497975
10480,1,2011,7,5,1,23,35,48,1.8645629430416855
11521,1,2010,3,3,2,11,10,21,1.2356826524890772
12736,1,2015,4,26,6,1,36,42,1.156492585735778
8211,6,2012,12,9,6,20,21,0,2.406344691556528
15407,1,2014,12,14,6,17,57,0,0.7107126163130276
12131,1,2014,6,7,5,19,28,0,2.961154506258451
7869,1,2010,2,23,1,8,54,0,1.4113539953708638
9267,5,2012,1,6,4,14,43,0,1.1645526461142188
6315,1,2009,8,14,4,7,27,48,2.2324671334854904
207,1,2010,2,10,2,8,57,54,2.257224572267166
4561,1,2009,5,11,0,14,5,22,1.43540975267733
14315,1,2012,9,2,6,12,23,0,1.883467715777182
5746,1,2011,10,2,6,10,6,58,0.6978809192968412
7076,1,2010,5,15,5,14,31,0,1.9250374359502207
8545,1,2014,4,24,3,12,59,49,4.184232714501987
12985,1,2015,2,2,0,2,30,52,0.5716711129150703
3042,1,2010,3,2,1,13,32,38,0.7881162292206412
14182,1,2009,4,30,3,12,19,7,2.741235320719647
1322,1,2011,6,5,6,17,19,40,1.013248874964455
8950,1,2014,7,31,3,3,16,0,0.3786298309724268
7300,1,2014,12,29,0,9,40,40,1.245551297983324
405,1,2014,2,6,3,11,17,0,0.7539925147782475
13352,1,2012,5,27,6,8,28,32,0.9126692340502754
8266,1,2013,4,25,3,11,55,59,0.6332547493421161
8234,5,2011,1,4,1,17,34,0,5.245952603959417
11552,5,2015,6,2,1,16,0,58,4.118973990797957
9561,1,2010,10,8,4,2,21,25,0.7815829932385329
14034,2,2015,6,3,2,16,41,5,0.8920824481941078
11105,2,2009,9,17,3,18,1,0,0.6692139824057108
4027,1,2009,9,12,5,10,48,42,3.407042195576481
9714,1,2012,6,20,2,9,4,51,0.8942300507583942
10209,1,2010,1,4,0,9,12,1,0.5660163186897792
10019,1,2012,1,2,0,17,38,0,12.522781886302207
4239,1,2012,6,13,2,20,2,33,2.9374542750526427
12656,1,2009,10,29,3,21,38,0,6.948486861887131
14514,2,2012,3,13,1,22,25,26,0.9643405220095899
11125,2,2009,8,17,0,13,40,0,0.3163739429926438
14167,1,2011,4,19,1,14,25,36,0.4325825751846977
7578,2,2013,11,10,6,21,10,0,2.053988090388335
15822,2,2010,2,28,6,18,54,0,0.7223474935225287
14970,2,2009,2,27,4,20,17,0,0.9116112637489933
14266,2,2013,4,6,5,12,49,0,1.0479990641750496
1898,1,2009,5,15,4,22,52,15,4.393378685618535
5371,2,2012,12,15,5,2,21,7,1.3650166056909858
13171,1,2010,10,18,0,17,39,0,1.8504122599109198
10420,1,2009,9,16,2,11,48,33,2.1963563551307375
352,1,2009,11,15,6,19,58,0,1.0621542176277634
7162,1,2014,5,8,3,20,3,0,0.7415415980367259
10796,1,2010,4,16,4,17,34,34,0.7324218431186074
745,1,2010,4,16,4,20,35,21,1.5424035000953242
1937,1,2013,10,29,1,9,34,0,2.400049192063235
1756,1,2010,7,28,2,7,55,24,1.633551009208314
13206,1,2014,3,23,6,12,50,0,1.6062562676507686
11562,1,2011,11,27,6,15,30,32,1.2412977770732614
1501,1,2009,9,27,6,13,12,0,2.9629942513163137
10938,1,2014,9,6,5,11,37,18,1.5100579249092734
3309,1,2009,3,6,4,14,27,0,2.404541619190524
15132,2,2012,10,2,1,13,45,0,1.3739262821437528
13715,1,2012,11,3,5,22,8,10,0.4468442920394389
4866,1,2011,4,26,1,16,0,0,2.453523893087991
12594,1,2014,12,29,0,12,57,0,0.7813528299491005
13867,1,2014,3,16,6,14,19,35,1.9362917646684392
16038,1,2010,8,31,1,10,43,42,1.8323388306970072
6135,1,2010,11,6,5,23,57,8,3.9020675095452155
7055,2,2010,7,10,5,14,2,58,1.1125582466994046
9792,1,2015,4,24,4,1,12,37,2.0027397530957964
12868,1,2010,2,26,4,22,53,7,1.685304791466082
9451,5,2014,11,15,5,10,29,0,1.8345922930762373
1478,1,2014,6,10,1,22,37,32,0.652592886101881
15377,4,2011,6,2,3,22,47,10,1.1787538487598512
13450,2,2009,5,21,3,15,19,0,0.4807039932895518
13623,2,2009,10,22,3,7,44,28,0.3521542896161847
8223,1,2015,2,14,5,12,11,14,0.4036725394630101
2922,5,2014,5,27,1,7,5,0,1.0245535080701507
12331,1,2014,3,1,5,23,11,0,8.046227306820876
10442,1,2009,8,29,5,23,13,52,0.9795999548850556
5536,2,2014,8,10,6,14,4,41,3.8466449855694758
3787,1,2015,4,7,1,6,21,8,6.069927339761018
11026,2,2013,9,10,1,8,39,0,0.7197603139623521
11576,2,2011,10,30,6,12,21,0,1.4527704157318824
10296,1,2010,4,17,5,19,50,55,1.10539918080118
3057,5,2012,6,2,5,15,47,0,0.3095854091622987
13207,1,2011,10,23,6,9,1,0,0.4614961734754778
15521,2,2012,1,26,3,19,17,0,0.9601698472477913
9371,1,2011,5,7,5,12,4,0,0.6498340669404296
8041,1,2010,7,29,3,11,54,40,0.9197033049676485
1388,1,2014,10,24,4,8,56,6,4.802956089274996
13805,1,2014,2,17,0,15,13,0,1.8658740072574918
16008,2,2009,1,22,3,23,21,22,4.279077552254344
434,5,2010,11,11,3,21,18,0,1.7281569680504965
11500,2,2012,3,23,4,20,50,0,0.7912002184279638
9834,1,2013,11,25,0,7,58,0,0.5575894346458935
354,1,2011,2,19,5,22,25,0,1.0180912546362966
7048,2,2011,7,23,5,21,55,15,0.6778418668628539
1798,1,2010,10,11,0,5,55,11,2.323299545458649
3854,1,2014,3,29,5,11,57,0,1.1843054827563728
5997,6,2013,7,30,1,13,27,0,1.8633493871745117
14780,1,2009,3,23,0,8,59,17,0.5651228123222048
680,1,2014,1,4,5,8,43,24,0.7681761303109693
9042,1,2010,1,1,4,1,40,0,1.3299966396664773
11002,1,2010,10,30,5,18,30,6,0.8455510695944325
3181,3,2013,6,24,0,22,32,0,0.5334593362576298
5404,1,2011,6,21,1,11,0,0,2.796310332257161
11167,1,2013,11,2,5,19,45,38,3.840287450306677
13397,1,2015,4,30,3,18,42,50,0.6216371156596332
9194,1,2014,12,6,5,17,51,0,3.646634754041201
14878,1,2014,10,12,6,14,50,12,0.4436030348788288
12963,4,2014,9,24,2,21,11,0,0.7143683342073923
4724,1,2009,10,31,5,21,53,46,2.9354816667159334
5012,1,2013,10,26,5,23,2,22,0.6924240068737202
4644,1,2010,4,29,3,21,34,30,1.1083372973460215
10218,1,2014,3,14,4,11,39,54,0.4273377264010113
13487,1,2012,11,26,0,5,35,41,1.020012670708707
6198,2,2009,1,30,4,23,16,37,0.5375884517332514
11515,1,2011,8,17,2,1,5,47,1.2067306036150216
10374,1,2012,3,24,5,0,1,0,4.5613470162110215
13726,2,2013,12,21,5,3,25,13,2.9256294236506784
1879,1,2009,7,25,5,6,57,34,6.2512203805799835
12968,1,2013,8,29,3,20,43,52,1.1392795866784795
5629,1,2013,5,12,6,0,39,0,11.059958700806773
421,5,2009,1,16,4,5,58,0,0.31379501382251895
9090,5,2010,8,5,3,16,41,0,0.136851464397724
6284,1,2011,7,13,2,9,12,0,2.4704398521945454
3767,2,2011,12,21,2,23,21,0,0.3677733046799351
3300,1,2010,6,1,1,0,54,0,8.224204900614811
4204,1,2014,6,6,4,6,50,26,0.8028373880661205
14487,2,2011,9,8,3,6,44,49,0.2717558315766956
15491,1,2011,2,8,1,10,2,0,2.691766017303983
1909,1,2009,3,20,4,7,11,0,2.174002657472733
13051,5,2010,5,20,3,10,13,0,0.8748667985942808
1593,1,2009,5,2,5,15,15,1,3.3063446666691214
12944,1,2012,11,17,5,3,30,0,6.552417036370386
7177,1,2009,2,14,5,13,54,0,0.903480344024434
7217,1,2014,7,31,3,20,25,54,1.461577560886168
2070,1,2009,1,30,4,20,47,0,0.47597310987602504
9886,1,2010,10,24,6,12,57,5,1.6288356409734381
7933,1,2014,9,17,2,17,0,0,0.3633912444131033
7623,1,2015,4,11,5,22,51,57,5.368182871694313
9626,1,2011,7,19,1,22,46,9,3.5137579661787224
11376,2,2011,6,20,0,10,29,7,0.760002856111511
5826,1,2014,1,2,3,14,12,42,3.6304427787907882
109,1,2012,11,6,1,11,33,14,0.351288037519968
13771,1,2011,11,1,1,19,50,48,3.146657619808486
2353,1,2015,2,15,6,10,16,20,0.4696510816433498
6107,1,2014,6,24,1,14,45,0,0.9321420726747132
12650,1,2012,2,4,5,20,31,0,3.3579603949014647
11172,1,2009,11,2,0,7,30,19,2.283761292557826
3356,1,2009,11,25,2,14,7,40,2.5295240243356556
13605,4,2012,10,26,4,21,52,53,2.0565301779740106
15481,1,2011,1,19,2,9,5,58,0.5315261692810251
3002,1,2011,2,14,0,15,14,0,1.0009982328347733
15114,1,2013,1,17,3,12,6,1,1.5111629171117134
2031,1,2011,2,6,6,2,55,48,4.596864471280566
7074,1,2011,4,9,5,21,32,34,1.4395445268189992
8856,1,2009,10,8,3,7,58,28,0.761170373177716
2178,1,2013,12,9,0,11,58,44,2.3170407349463895
13156,1,2012,8,30,3,9,33,26,2.143011077353796
2892,4,2009,3,20,4,9,10,38,5.865380306885967
11445,1,2012,4,17,1,22,31,0,1.681298378115872
13915,1,2012,6,26,1,13,21,0,1.5383956724208714
6633,2,2011,6,13,0,15,35,0,2.0561058466461914
2808,3,2011,6,17,4,23,52,0,2.457123957099063
4226,1,2014,2,9,6,13,46,0,0.9527727339958149
12809,5,2012,10,31,2,12,39,0,4.52020063449321
9363,3,2009,9,13,6,10,21,6,2.7568156733622757
6353,1,2011,7,25,0,11,37,0,1.1983196935316742
11220,1,2013,11,20,2,16,2,0,2.2175277014728345
14257,1,2013,2,15,4,4,29,34,7.035901308314035
5000,1,2013,4,19,4,17,39,0,1.7780987474531147
12799,1,2009,9,8,1,16,17,1,1.3569508982648342
7652,1,2014,10,28,1,21,51,45,6.045020793814982
13409,1,2011,6,13,0,7,16,3,1.3316150928590718
2771,1,2014,5,7,2,9,28,26,0.49285928313155614
1263,1,2009,6,6,5,2,57,59,1.3733490346191795
3222,2,2009,6,12,4,21,38,0,0.6381773338981491
9588,1,2012,6,3,6,9,21,0,4.6583911976051695
1652,2,2010,2,14,6,23,34,55,1.7223221718574735
15035,1,2011,2,8,1,17,54,0,5.61131708224136
7939,1,2012,10,16,1,18,17,56,0.5841704160188572
15403,4,2014,7,5,5,0,26,0,0.48704771203810737
7981,1,2012,8,14,1,16,41,0,6.077062355618434
13079,1,2015,4,24,4,4,41,8,5.875625164541127
6973,1,2013,11,12,1,9,27,51,1.1999090343198042
2902,1,2010,3,27,5,20,6,0,0.5198522583288597
12069,2,2011,2,14,0,21,33,0,0.6937196549534298
8091,1,2010,6,28,0,13,5,0,0.8224427056858286
11777,2,2014,11,25,1,19,47,43,1.2952582424079688
7584,1,2011,5,14,5,8,47,28,1.4862999787857314
13360,2,2012,3,16,4,22,59,4,5.667154767217068
3701,1,2011,9,29,3,12,53,21,1.1696017541282344
12536,1,2014,5,22,3,19,33,0,0.49804403469197583
2779,1,2011,8,13,5,23,22,17,0.7594548732952071
9627,1,2012,11,20,1,3,25,38,0.9812475225431463
9630,1,2012,12,7,4,9,22,0,1.5966037526783265
11134,1,2010,12,30,3,22,40,0,2.588071638061725
674,2,2010,5,7,4,20,5,0,2.5791520366899237
10869,3,2012,1,11,2,6,22,0,0.7629285331031149
6953,1,2010,6,29,1,12,10,0,1.0036458215072026
11109,1,2012,9,24,0,16,35,34,1.5957257734148378
6659,2,2012,6,8,4,16,32,10,1.4410116035805673
9937,1,2014,7,30,2,1,21,45,1.7632888568023004
11821,1,2012,11,2,4,22,37,39,5.717590338467622
6786,1,2012,11,23,4,21,52,0,0.9159146424004839
12751,1,2013,8,28,2,23,28,0,2.1256734075108095
6558,3,2012,6,30,5,13,47,54,1.9904644080138032
4805,1,2010,7,17,5,22,37,0,0.4185574907927254
13740,1,2011,3,7,0,7,17,0,8.547522438793225
10953,2,2011,12,14,2,23,12,17,6.053489674856076
2866,5,2012,1,11,2,10,31,0,0.8612947176121964
14280,1,2010,8,6,4,7,18,51,2.312180339045777
6199,3,2013,4,2,1,9,51,0,5.799622081097962
6600,1,2013,11,25,0,8,24,0,1.909663904390062
3671,1,2010,8,3,1,16,18,0,6.3909868220986015
10199,1,2013,8,4,6,11,36,36,1.551821463155616
4997,1,2013,12,12,3,21,26,40,0.826977436682543
6989,2,2015,3,23,0,19,56,57,3.753653407166609
8556,1,2009,4,26,6,1,31,7,0.9627091160072807
6102,2,2012,7,8,6,3,14,25,4.2555367107639075
12344,2,2012,9,16,6,23,40,45,2.1006772746000197
11819,1,2012,9,5,2,6,17,33,1.4955246880795845
3104,1,2009,11,23,0,20,15,0,0.9138535759599982
7154,3,2011,8,15,0,10,17,57,6.500664725868907
7069,2,2011,9,23,4,20,37,54,1.4493852748050942
1447,1,2015,6,7,6,19,32,55,0.7511511478020326
6144,3,2009,7,14,1,13,43,0,3.2342333929066513
8727,4,2012,8,31,4,21,18,19,2.8835201677798485
4456,1,2012,7,24,1,20,29,36,2.57904814750077
9405,1,2010,3,30,1,6,32,59,1.1955857276483512
7321,5,2009,12,1,1,23,32,0,2.0495143487785277
3149,1,2014,11,23,6,23,18,1,5.7567274310494625
13117,1,2010,2,19,4,19,57,10,0.7039244157891937
2820,1,2009,2,5,3,8,18,10,5.19155910076529
5423,1,2009,4,20,0,1,52,23,1.5040738858642622
8920,1,2013,9,25,2,20,39,16,2.0665961609053105
10322,1,2014,10,21,1,15,16,47,0.6239621096174324
15808,5,2010,1,7,3,22,14,0,7.11520924583287
9967,1,2012,8,16,3,18,5,42,8.7014939964392
7798,1,2013,10,11,4,5,31,0,1.518809086606287
5347,1,2009,8,22,5,18,3,0,1.5012019475895166
1228,1,2010,9,15,2,8,9,0,0.4192477429387078
14955,1,2009,8,27,3,10,38,0,7.9287702255713075
2497,1,2011,1,10,0,19,36,25,1.954064263241666
13990,1,2014,1,1,2,9,21,0,3.8836811047071227
11235,2,2010,4,3,5,12,3,37,2.156189415370918
2584,5,2009,5,2,5,3,12,0,5.431641730545351
12443,3,2014,5,1,3,15,2,0,1.8553015307577772
11114,1,2013,7,6,5,19,16,59,1.3661522182469619
10890,5,2010,1,7,3,19,29,0,1.8871883632455257
4147,4,2011,10,8,5,17,58,51,4.702319924112546
10737,2,2010,8,19,3,20,48,0,0.370820283931325
9953,1,2012,2,12,6,0,22,10,2.1624145619733652
5973,1,2010,8,19,3,20,4,48,3.5684686177996348
2086,1,2010,1,28,3,11,22,47,0.45499796225975125
12904,5,2009,6,30,1,15,19,0,1.3715509439085058
6405,1,2011,10,2,6,11,16,0,0.9341922332569603
9813,3,2012,4,19,3,19,24,0,1.506951642325468
14679,2,2010,1,13,2,20,1,26,1.8840756023458105
14998,1,2013,9,14,5,3,42,38,1.3237674261004977
6476,1,2009,7,22,2,18,8,2,7.301286063913702
2550,1,2013,6,12,2,15,20,0,3.199155414229547
8040,1,2010,5,20,3,20,21,0,1.1070149756706857
15947,1,2011,11,9,2,23,14,0,4.083044672940284
8591,1,2010,6,19,5,19,52,34,1.0625074225180324
7235,1,2012,5,15,1,22,10,54,2.7636855383030103
3169,1,2013,10,6,6,10,21,0,0.5123847713349235
9184,1,2012,12,31,0,2,7,22,11.136985717031738
4068,2,2011,1,2,6,11,49,5,2.4998300648045
15001,2,2011,11,22,1,23,14,41,1.1575965903992058
2367,2,2014,3,31,0,18,10,0,1.9309122174060416
13540,2,2009,8,3,0,23,56,58,0.6783578687024957
5583,1,2009,9,20,6,7,54,22,0.39269004237475724
955,1,2014,9,26,4,18,9,32,1.2160593752702518
2682,5,2013,4,30,1,15,13,0,0.764837844353699
10315,1,2013,10,6,6,9,6,0,0.5849594905188872
15922,2,2010,12,13,0,20,15,0,3.211351524301814
15469,1,2011,8,11,3,22,22,0,3.1088437943431018
2001,5,2011,3,14,0,22,43,0,0.49392189951540233
15711,1,2010,2,19,4,13,3,0,0.36596510798711956
1543,1,2011,8,7,6,19,10,21,2.9940337895785656
4841,1,2013,4,14,6,14,24,0,0.6819883859715512
3346,1,2010,5,20,3,19,20,5,0.3474561850583311
12354,1,2009,3,20,4,16,33,27,6.497686968919812
12144,1,2012,6,15,4,16,22,0,0.45092350576297513
7769,4,2015,3,15,6,2,35,19,11.004966101758345
2365,1,2013,3,21,3,8,3,0,0.659568134989784
4524,1,2009,12,22,1,9,7,18,0.6980385365479514
3249,1,2012,2,8,2,16,59,0,0.47209265511960463
13226,3,2010,4,17,5,22,39,0,1.1640913165053521
10113,1,2009,12,9,2,15,21,0,1.0848882549775025
4755,2,2009,8,10,0,21,51,0,3.419486927513263
5878,3,2015,4,17,4,7,54,28,2.59231299586515
10024,1,2009,1,15,3,14,21,0,1.8460688645472474
15561,3,2015,1,12,0,7,35,22,0.995947056202884
3678,1,2014,4,17,3,7,47,11,2.747875528434462
7210,1,2012,11,5,0,20,34,27,0.17600648423820292
3781,1,2012,3,20,1,18,22,0,0.9268800015524253
5290,5,2013,7,27,5,1,14,0,3.7718394872492738
9739,1,2015,6,4,3,23,29,32,6.5487186234548895
10254,1,2012,3,17,5,22,15,34,0.9279561515255476
9952,1,2010,1,22,4,18,19,0,3.3125225717012556
5907,1,2014,6,23,0,9,11,0,0.945676615384479
10397,2,2011,8,5,4,20,1,20,2.516902425493381
312,1,2011,1,27,3,21,30,0,0.3848885687774362
12211,1,2010,4,27,1,7,44,0,0.5215929518368317
3432,1,2010,12,20,0,11,11,0,1.4947393491441163
7236,1,2012,8,15,2,23,35,45,0.8110709576630787
8954,1,2011,12,30,4,8,18,40,0.790747451759266
11638,1,2012,4,6,4,7,7,0,2.4426120162204805
2289,1,2011,3,3,3,11,19,18,0.7942584687245507
5830,1,2012,2,8,2,9,18,0,0.7146963247982179
7397,1,2012,2,21,1,8,18,40,0.3427511786844167
589,2,2010,4,16,4,19,12,0,2.669795563802381
5167,1,2011,8,22,0,19,49,16,0.8095000609060872
7963,1,2010,3,18,3,9,11,0,1.9576096310144995
3698,1,2009,1,16,4,19,54,0,3.0163874344970547
5075,2,2011,5,28,5,13,1,3,1.4281944663018535
4650,1,2012,12,10,0,14,14,1,0.8308549074242646
281,1,2012,6,17,6,2,5,53,1.0294923552736204
15052,3,2011,4,22,4,18,43,0,1.057206162968787
14153,3,2010,8,8,6,15,55,0,0.9421331600529198
5435,1,2015,3,2,0,18,14,10,0.4404809508973344
4148,1,2013,10,18,4,12,3,32,0.7194849675256713
4520,1,2014,12,2,1,7,9,0,1.4337224655705827
5669,1,2010,11,6,5,16,33,19,0.8187815216190277
7174,2,2013,8,7,2,11,50,0,3.0489901644875625
12172,1,2010,12,15,2,17,36,15,1.4140655153914863
6111,1,2009,4,7,1,19,59,0,1.2345494201094729
9037,4,2013,3,26,1,21,4,53,0.7316802933992986
13248,1,2012,8,11,5,23,23,56,3.6588348196770903
15555,1,2013,7,6,5,17,22,10,0.5921384852374043
11133,2,2010,6,25,4,23,45,37,4.673429475324663
11809,5,2010,4,16,4,11,9,0,1.7892500298957015
3797,1,2009,2,10,1,21,31,16,2.867994732442172
10821,1,2012,8,2,3,8,22,56,2.1114931479565775
10549,2,2011,2,26,5,3,26,0,6.603357260507214
12424,2,2011,3,10,3,12,41,26,1.0139318543000415
1445,1,2012,3,13,1,16,40,38,7.745246847842719
5024,1,2014,12,23,1,9,3,0,1.2573865041003642
8119,1,2010,1,31,6,22,46,9,5.865329847993878
4333,1,2015,5,1,4,20,31,43,1.2960287312326728
13253,1,2012,12,18,1,20,51,24,0.8794966374646255
6463,1,2010,11,14,6,1,30,52,3.048064959441071
14290,3,2010,5,12,2,8,31,0,1.4055280304492128
15500,2,2012,5,20,6,19,47,0,1.1149393660387843
7699,1,2014,3,31,0,1,39,0,5.537121128044229
6715,1,2012,7,16,0,18,29,5,1.7897225326134782
6922,6,2014,4,30,2,2,13,0,1.0080227441264482
1308,1,2009,1,19,0,12,58,5,0.5943203065297252
4989,1,2009,3,13,4,10,15,47,1.5645713711618998
8087,1,2012,4,9,0,20,26,0,1.5918337725471083
3676,3,2010,11,9,1,19,37,0,0.470463448238354
12521,2,2011,10,6,3,21,32,0,0.9943723760527167
6460,1,2015,3,22,6,2,39,52,0.7990785169658852
2729,1,2014,1,16,3,1,53,16,0.49012881246371787
15713,1,2014,12,2,1,20,27,55,1.2970548754115798
15425,5,2014,12,24,2,13,51,0,0.7942866565911769
10146,2,2011,4,13,2,20,13,24,0.9822311742357211
2665,3,2013,9,14,5,21,42,50,1.5384675701560022
13278,1,2012,1,4,2,16,26,20,1.4361137678236775
15066,1,2013,3,16,5,23,11,44,0.7844234929954965
12805,1,2010,12,14,1,7,20,0,1.111575013634115
277,5,2011,4,4,0,18,56,0,2.4519237005678036
5503,5,2014,5,5,0,17,26,0,0.2127777815180849
4429,2,2014,5,4,6,20,13,0,0.5403322057879782
7303,1,2014,7,21,0,22,43,0,2.6085016938798655
8831,1,2010,6,11,4,10,43,59,1.0275660676232952
5711,1,2009,8,23,6,16,44,0,2.738033440165368
7050,3,2009,7,23,3,20,44,30,1.1094989243427356
14125,1,2013,1,19,5,2,37,0,1.5904161562885772
15042,1,2010,8,1,6,18,9,30,2.421871911043351
15324,1,2012,1,21,5,11,59,53,2.0208945839538974
4052,1,2010,11,2,1,6,41,25,1.098011913209668
6501,1,2012,8,12,6,12,5,0,2.6549074829093686
131,1,2014,9,12,4,23,10,0,3.3944394037018584
6186,1,2011,10,20,3,21,21,0,1.109729330890288
4939,2,2012,9,15,5,3,34,34,5.494464781481151
15925,1,2009,11,23,0,11,45,25,0.7039345729277079
11449,2,2011,6,30,3,12,9,0,1.4887563953349443
11954,2,2010,7,15,3,12,39,32,0.9843981493758339
809,2,2011,5,7,5,15,12,32,11.927294708808192
6581,1,2015,1,28,2,14,46,33,0.5739109311635076
3863,1,2014,1,16,3,22,34,12,1.0988102680683822
9586,1,2012,4,8,6,18,32,0,3.8210711320782087
7702,5,2012,6,26,1,10,42,0,1.0200103937802185
15201,1,2011,3,9,2,9,52,0,0.7450409998416992
10560,5,2014,5,31,5,7,10,0,2.0243556756068792
2611,2,2009,5,30,5,2,24,0,4.391724301943151
655,3,2014,9,5,4,0,48,1,1.610945672610776
8650,2,2015,5,24,6,23,26,30,1.3593922112439518
14861,1,2011,7,14,3,0,41,0,0.18044211412955843
6014,1,2012,6,2,5,20,28,0,4.684974382954612
8924,1,2010,7,12,0,18,35,0,6.8838629968367515
14187,1,2010,1,26,1,11,38,30,3.5186826458091587
469,2,2011,8,20,5,13,40,33,0.9300089920624585
8541,6,2010,1,29,4,18,51,0,1.0699723947237763
4632,1,2015,5,6,2,20,50,2,1.868477921404845
6408,1,2010,11,10,2,20,5,11,1.2610386439475887
14638,1,2013,11,26,1,16,41,0,2.133026238422521
30,1,2014,2,19,2,16,3,0,0.5415619770809337
13938,6,2013,5,20,0,7,44,0,2.1285975560863135
2716,1,2015,5,30,5,13,26,30,2.462446546367007
1715,1,2015,6,6,5,14,56,44,3.7671628015963825
15945,2,2011,2,26,5,3,23,0,4.650103428599304
13724,4,2009,4,16,3,14,48,53,0.5181556658508852
5822,1,2011,1,23,6,14,2,0,1.6448496422594954
14702,1,2011,5,21,5,0,9,0,1.7469371081389173
11891,1,2009,9,26,5,21,56,0,1.9798645545893307
7087,1,2012,3,8,3,14,24,12,1.7178640842088178
5743,1,2012,12,2,6,13,40,0,0.3571585055522318
7820,1,2013,9,29,6,4,35,46,0.8494310037651697
6586,1,2009,7,1,2,14,37,0,2.1739036359605985
3280,1,2013,6,27,3,19,58,0,0.31993658520198537
9876,4,2012,9,14,4,18,33,0,0.9289984434026144
7916,5,2010,7,16,4,10,14,0,1.1558930406412657
12719,1,2009,12,12,5,9,25,0,2.9856858234377466
10621,1,2013,1,15,1,0,9,54,0.692569411360236
7403,1,2013,6,27,3,3,21,49,0.6937331850084875
3345,1,2010,1,21,3,11,46,0,1.2481314881567562
1318,1,2011,4,6,2,21,26,0,2.7831529819288714
10668,1,2013,10,13,6,10,42,0,1.11414730309864
5359,2,2013,4,30,1,6,25,0,0.9470999401896582
14006,1,2013,12,5,3,22,47,30,0.2636632772722239
9284,2,2011,1,21,4,18,49,22,0.6627565520102988
5466,1,2014,11,5,2,20,49,0,0.5174497954479078
14962,2,2014,3,15,5,12,18,36,0.5689590138205212
3395,5,2011,1,15,5,3,17,0,5.139405851729948
5197,3,2009,8,30,6,12,22,0,1.3537962041695606
5085,1,2011,6,29,2,21,11,0,2.467454869952423
3030,1,2014,9,17,2,18,30,56,2.7906217541623732
1788,1,2014,1,17,4,23,3,49,3.8751074877073264
9272,1,2010,11,28,6,23,22,0,6.043730695868417
12152,1,2011,4,19,1,13,22,26,0.9780500030707094
12106,2,2011,2,15,1,19,23,0,2.0503159503161594
3763,2,2010,4,15,3,15,11,0,12.08302743927635
1029,1,2009,3,10,1,18,21,41,1.227211391352688
267,1,2009,7,31,4,13,53,52,5.795309886228041
5255,1,2009,9,16,2,11,33,43,0.9062186950576927
7619,1,2011,6,1,2,11,43,0,6.093420110989923
875,1,2011,6,6,0,13,16,0,0.5347396353711825
14305,1,2014,11,10,0,20,17,0,0.9417283356283556
12687,1,2011,4,27,2,22,13,0,0.6785918946048165
12575,1,2012,2,25,5,10,38,0,0.6820992812492395
5467,1,2015,2,5,3,8,51,47,3.194999431399229
1401,1,2013,5,29,2,23,47,0,4.647054683983884
1915,1,2015,6,26,4,4,0,58,2.571078569901971
2938,1,2014,7,19,5,3,17,32,8.442068700555405
5496,1,2010,9,24,4,10,13,47,1.008389745628807
13739,2,2014,9,18,3,18,43,0,0.5191899395909935
675,1,2012,3,21,2,5,27,8,6.039076199438821
6304,4,2014,8,16,5,5,28,0,0.8838254505619408
3580,1,2009,6,13,5,20,56,41,2.157176301188562
11587,1,2014,4,22,1,21,28,0,1.3896181453525533
5611,1,2015,5,5,1,7,53,27,0.9112174459053759
7505,2,2009,3,14,5,0,29,59,2.162511090489247
